name,correlation_coefficient,normalized_standard_deviation,bias,normalized_root_mean_square_deviation
Barents Sea - Optimized,0.944739484153357,1.0645337823745327,-0.1638995410048164,0.3490243271864477
Barents Sea - Original,0.899390338943277,0.7553458742945655,-0.2974138057479074,0.4602671246259409
